name,wins,losses,weight,rating,Gfactor
Nicholas Sergiacomi,1,1,170 lbs.,47.93883634579262,26.202586774881162
Matt Serra,11,7,170 lbs.,57.943601213749474,39.03788358460307
Nick Serra,7,3,170 lbs.,57.159457276285394,36.635822717746755
Adrian Serrano,56,29,170 lbs.,43.7449749139794,25.42257709301534
Fredy Serrano,3,2,125 lbs.,50.92898179248429,27.52834362806084
Carl Seumanutafa,10,8,255 lbs.,55.43334642881024,32.66180758064168
Igor Severino,8,1,125 lbs.,61.46437758504153,56.75343681732211
Dan Severn,101,19,250 lbs.,54.56718787065216,31.200892258994852
Rosi Sexton,13,5,135 lbs.,62.955185340777014,68.99189601074579
Scott Shaffer,0,1,145 lbs.,45.85221283431107,25.714944537346337
Edmen Shahbazyan,13,5,185 lbs.,62.955185340777014,68.99189601074579
Leon Shahbazyan,7,2,170 lbs.,58.4308999243863,40.76102808081713
Don Shainis,12,5,145 lbs.,61.796517152370996,59.18932907439345
Liliya Shakirova,8,2,125 lbs.,60.126927176067355,48.43385580271887
Kamal Shalorus,9,5,155 lbs.,57.79346461527691,38.544096421255695
Ken Shamrock,28,17,205 lbs.,55.33928444912121,32.48818300114579
Frank Shamrock,23,10,185 lbs.,63.03734717286062,69.7686143608581
Shang Zhifa,32,8,125 lbs.,68.22160004569729,142.19362946686232
Sean Sharaf,4,1,252 lbs.,54.06971037113967,30.48898845260032
Priya Sharma,5,2,115 lbs.,54.80536045298997,31.57299132075174
Jason Sharp,3,3,205 lbs.,49.820779119598626,26.920441687157734
Eric Shelton,12,6,125 lbs.,60.45183946448153,50.24989139885395
Sean Sherk,36,4,155 lbs.,75.0253595115706,258.5186184152866
Chase Sherman,16,12,250 lbs.,56.514607713674394,34.96090232026374
Valentina Shevchenko,24,4,125 lbs.,72.356850463479,217.9553388477915
Antonina Shevchenko,10,4,125 lbs.,60.53255586453498,50.7204597015031
Shi Ming,16,5,115 lbs.,65.92377486785968,104.56337977483155
Katsuyori Shibata,4,11,168 lbs.,43.391958973226366,25.38692733351855
Jake Shields,31,9,170 lbs.,66.58059622651417,114.52487576133312
Henrique Shiguemoto,13,4,185 lbs.,64.35554691479375,83.81755709056391
Shunichi Shimizu,30,18,135 lbs.,54.47678209173319,31.065116679828478
Wade Shipp,11,5,245 lbs.,60.550040847060814,50.82343725273777
Raja Shippen,18,11,145 lbs.,59.16401508728804,43.73337749888284
Yuya Shirai,26,14,168 lbs.,58.648432454880194,41.593175893723
Wes Shivers,7,1,--,59.7306242687181,46.380973136146
Alexander Shlemenko,56,9,185 lbs.,67.92313832253312,136.91071395209462
Josh Shockley,11,4,155 lbs.,61.89690290533907,59.956971233710675
Josh Shockman,6,3,235 lbs.,55.42165909709045,32.64002301168613
Akira Shoji,14,17,195 lbs.,49.17145728079538,26.634250682011817
Liudvik Sholinian,9,4,135 lbs.,59.07900998597903,43.36358154312759
Jack Shore,17,3,145 lbs.,69.75734886326734,170.45168590695664
Landon Showalter,11,19,185 lbs.,44.499152524579806,25.510108819636265
Ivan Shtyrkov,15,0,205 lbs.,72.57594907178938,221.696269289872
Brandon Shuey,7,6,155 lbs.,53.5087321424889,29.782179919519827
Ronal Siahaan,7,1,125 lbs.,59.7306242687181,46.380973136146
Sam Sicilia,15,8,145 lbs.,60.8634960493582,52.73386017061742
Kiril Sidelnikov,11,4,230 lbs.,61.89690290533907,59.956971233710675
Serhiy Sidey,11,2,135 lbs.,64.68117135832257,87.76234253165141
Steven Siler,29,16,145 lbs.,56.75880109385235,35.565860003117635
Siala Siliga,12,5,290 lbs.,61.796517152370996,59.18932907439345
Xavier Siller,5,5,125 lbs.,51.304989448671215,27.775236569911602
Assuerio Silva,16,8,241 lbs.,61.71328034441558,58.56400258644066
Anderson Silva,34,11,185 lbs.,64.11686042367464,81.04700297433081
Wanderlei Silva,35,13,205 lbs.,61.45828227971749,56.71019755562709
Thiago Silva,19,6,205 lbs.,66.71805836123801,116.69818918110317
Paulo Cesar Silva,2,6,385 lbs.,44.80387619772157,25.550413825424247
Jean Silva,19,12,160 lbs.,58.467769654051025,40.899241025989255
Edson Silva,14,12,205 lbs.,54.88901945505709,31.708804843352326
Sidney Silva,8,4,170 lbs.,57.53870091183134,37.743859177325
Jay Silva,10,11,185 lbs.,51.89286650297885,28.20990634056657
Antonio Silva,19,12,264 lbs.,58.467769654051025,40.899241025989255
Fabio Silva,1,8,205 lbs.,41.096623119095156,25.21810274516666
Erick Silva,19,9,170 lbs.,62.45683363756441,64.5175164030759
Leandro Silva,20,6,155 lbs.,67.33015086567109,126.71959319191795
Claudio Silva,14,4,170 lbs.,65.45175580022709,97.85810929722912
Wagner Silva,6,3,170 lbs.,55.42165909709045,32.64002301168613
Rafael Silva,28,6,135 lbs.,70.49085916589414,184.19207702519714
Joaquim Silva,13,6,155 lbs.,61.585295305454196,57.62200891161514
Felipe Silva,8,2,155 lbs.,60.126927176067355,48.43385580271887
Dayana Silva,7,4,135 lbs.,55.91568092135302,33.615508573888036
Bruno Silva,14,5,125 lbs.,64.02754097852855,80.03640396373922
Bruno Silva,23,12,185 lbs.,60.323838845671354,49.51967647158923
Gabriel Silva,8,2,135 lbs.,60.126927176067355,48.43385580271887
Jacob Silva,6,4,125 lbs.,54.215696822065794,30.68914930304124
Natalia Silva,18,5,125 lbs.,67.5125498173566,129.80738893121827
Jansey Silva,7,2,185 lbs.,58.4308999243863,40.76102808081713
Maria Silva,8,1,115 lbs.,61.46437758504153,56.75343681732211
Karine Silva,18,4,125 lbs.,69.0142844245436,156.6107992965592
Erik Silva,9,3,145 lbs.,60.39315075083401,49.91266518450327
Janaina Silva,5,1,115 lbs.,56.024439078730964,33.84597190122413
Jhonata Silva,8,2,125 lbs.,60.126927176067355,48.43385580271887
Jean Silva,14,2,145 lbs.,68.39592990770467,145.32036808079982
Danny Silva,9,1,145 lbs.,63.10977689073931,70.4626768672369
Douglas Silva de Andrade,29,6,135 lbs.,70.72582129908697,188.57193062240444
Leonardo Silva de Oliveira,12,4,185 lbs.,63.17110556093208,71.0572519597895
Marcus Silveira,6,4,242 lbs.,54.215696822065794,30.68914930304124
Elias Silverio,13,3,155 lbs.,65.78705782984359,102.58128160956456
Sim Kai Xiong,5,1,125 lbs.,56.024439078730964,33.84597190122413
Jamey Simmons,7,4,135 lbs.,55.91568092135302,33.615508573888036
Ricky Simon,20,6,135 lbs.,67.33015086567109,126.71959319191795
Aaron Simpson,12,5,170 lbs.,61.796517152370996,59.18932907439345
Wes Sims,24,14,260 lbs.,58.06773265830198,39.45902385006582
Marlon Sims,3,4,170 lbs.,48.73669067639058,26.4667571770406
Tony Sims,12,4,155 lbs.,63.17110556093208,71.0572519597895
Everett Sims,4,1,260 lbs.,54.06971037113967,30.48898845260032
Lodune Sincaid,15,9,185 lbs.,59.53912068136256,45.44958944866257
Rob Sinclair,13,5,155 lbs.,62.955185340777014,68.99189601074579
Rory Singer,11,9,185 lbs.,55.44935849173759,32.69175144780999
Rana Rudra Pratap Singh,11,2,135 lbs.,64.68117135832257,87.76234253165141
Kiran Singh,7,4,115 lbs.,55.91568092135302,33.615508573888036
Elvis Sinosic,7,11,205 lbs.,47.9349487896801,26.2014232401626
Mitchell Sipe,4,1,245 lbs.,54.06971037113967,30.48898845260032
Gian Siqueira,19,5,170 lbs.,68.20212047171151,141.84604411837506
Jeremia Siregar,6,3,125 lbs.,55.42165909709045,32.64002301168613
AJ Siscoe,1,2,135 lbs.,46.89569853498966,25.92738270589456
Yokthai Sithoar,0,1,143 lbs.,45.85221283431107,25.714944537346337
Jeri Sitzes,3,1,125 lbs.,52.06183508677518,28.346859193653422
Dennis Siver,23,11,145 lbs.,61.66566931538391,58.21083065894467
Chas Skelly,19,3,145 lbs.,71.27001245891444,198.61468655294485
Matt Skelton,0,1,265 lbs.,45.85221283431107,25.714944537346337
Zach Skinner,10,11,145 lbs.,51.89286650297885,28.20990634056657
Brian Sleeman,9,9,185 lbs.,52.92499382496448,29.141792916349495
Joe Slick,16,5,199 lbs.,65.92377486785968,104.56337977483155
Ray Sloan,8,1,205 lbs.,61.46437758504153,56.75343681732211
Kestutis Smirnovas,24,8,200 lbs.,66.2615728173741,109.59730926898519
Maurice Smith,12,14,221 lbs.,50.69599970072005,27.38642360752715
Patrick Smith,20,17,225 lbs.,52.85795087259175,29.07388676900058
Scott Smith,18,11,185 lbs.,59.16401508728804,43.73337749888284
Eric Smith,1,1,--,47.93883634579262,26.202586774881162
Josh Smith,9,8,155 lbs.,54.102245980706265,30.5329906247942
David Smith,5,1,155 lbs.,56.024439078730964,33.84597190122413
Adam Smith,0,3,--,43.8784565306904,25.436895705238566
Trevor Smith,15,10,185 lbs.,58.243563410078465,40.076132519382384
Anthony Smith,38,20,205 lbs.,52.89393539100232,29.11019694471913
Colton Smith,7,4,155 lbs.,55.91568092135302,33.615508573888036
Gilbert Smith,12,6,185 lbs.,60.45183946448153,50.24989139885395
Leslie Smith,10,7,135 lbs.,56.666393839247824,35.33287817958285
Devonte Smith,11,4,155 lbs.,61.89690290533907,59.956971233710675
Cole Smith,7,2,135 lbs.,58.4308999243863,40.76102808081713
Nate Smith,6,1,125 lbs.,57.91465583510212,38.94137092717693
Braxton Smith,5,2,257 lbs.,54.80536045298997,31.57299132075174
Elijah Smith,7,1,135 lbs.,59.7306242687181,46.380973136146
Jacobe Smith,9,0,170 lbs.,64.51357716587437,85.70816318060538
Walter Smith-Cotito,4,5,135 lbs.,49.51492537365116,26.779910554051042
Justin Smitley,10,7,145 lbs.,56.666393839247824,35.33287817958285
Dmitrii Smoliakov,9,3,253 lbs.,60.39315075083401,49.91266518450327
Louis Smolka,17,9,135 lbs.,61.131224516934694,54.46511932755815
Cameron Smotherman,12,4,135 lbs.,63.17110556093208,71.0572519597895
Shimon Smotritsky,8,2,170 lbs.,60.126927176067355,48.43385580271887
Richie Smullen,3,1,155 lbs.,52.06183508677518,28.346859193653422
Devin Smyth,4,2,170 lbs.,52.89316618261452,29.109417447117895
Denis Sobolev,4,7,216 lbs.,47.38350379029805,26.047243530650736
Peter Sobotta,17,7,170 lbs.,63.88105095292058,78.4096392331258
Renato Sobral,37,11,205 lbs.,64.4010679059457,84.3575439987021
Rameau Thierry Sokoudjou,18,18,205 lbs.,50.71965478503178,27.40046492410663
Alexander Soldatkin,14,4,250 lbs.,65.45175580022709,97.85810929722912
Joe Solecki,13,5,155 lbs.,62.955185340777014,68.99189601074579
Joe Son,0,4,236 lbs.,42.92367163026688,25.34422915088604
Paul Song,2,2,185 lbs.,48.92530062873384,26.537212050237265
Song Kenan,21,8,170 lbs.,64.96209903190147,91.31927188301833
Song Yadong,21,8,135 lbs.,64.96209903190147,91.31927188301833
YoungJae Song,6,1,145 lbs.,57.91465583510212,38.94137092717693
Emrah Sonmez,14,5,145 lbs.,64.02754097852855,80.03640396373922
Chael Sonnen,29,15,205 lbs.,58.02133163218448,39.300213537735175
Cody Sons,3,7,205 lbs.,45.62392036560279,25.675372281003575
Jin Soo Son,9,4,135 lbs.,59.07900998597903,43.36358154312759
Benardo Sopaj,11,3,135 lbs.,63.27372427295307,72.06634846366211
Emiliano Sordi,16,7,205 lbs.,63.08601725136049,70.23402970089036
Sean Soriano,14,8,145 lbs.,59.93815727469698,47.43442335499074
Punahele Soriano,10,4,170 lbs.,60.53255586453498,50.7204597015031
Dmitry Sosnovskiy,11,0,240 lbs.,67.5906827629629,131.1432896526074
Ben Sosoli,7,3,265 lbs.,57.159457276285394,36.635822717746755
Krzysztof Soszynski,26,12,205 lbs.,61.28657705721654,55.513317779288386
George Sotiropoulos,14,7,155 lbs.,61.271408726670565,55.40953451685746
Greg Soto,9,4,170 lbs.,59.07900998597903,43.36358154312759
Alex Soto,8,3,135 lbs.,58.81857937362312,42.27270735498973
Joe Soto,18,7,135 lbs.,64.6064017268156,86.83964379051471
Mario Soto,7,2,145 lbs.,58.4308999243863,40.76102808081713
Andre Soukhamthath,13,8,135 lbs.,58.93429206470064,42.74967775159598
Mario Sousa,15,3,185 lbs.,67.9405859313587,137.21693164955974
Bobby Southworth,10,6,205 lbs.,57.92686889052502,38.98201573573219
Jacare Souza,26,10,185 lbs.,64.0433916163022,80.21470818662047
Edimilson Souza,15,5,145 lbs.,65.01601258005131,92.0181614669786
Livinha Souza,14,4,115 lbs.,65.45175580022709,97.85810929722912
Bruno Souza,10,3,145 lbs.,61.87902899063045,59.81920450539406
Ketlen Souza,15,4,115 lbs.,66.46221475100927,112.67717254205117
Heraldo Souza,9,2,185 lbs.,61.73652297962625,58.73760273130314
Charon Spain,14,26,155 lbs.,40.33878118801923,25.180482038442992
Chris Spang,6,3,170 lbs.,55.42165909709045,32.64002301168613
Andreas Spang,9,3,185 lbs.,60.39315075083401,49.91266518450327
Ryan Spann,22,10,205 lbs.,62.624099173756086,65.97454895974278
Ron Sparks,8,3,265 lbs.,58.81857937362312,42.27270735498973
Tommy Speer,21,7,170 lbs.,66.40710196151436,111.82464934132663
Patrick Speight,7,3,170 lbs.,57.159457276285394,36.635822717746755
Sean Spencer,12,6,170 lbs.,60.45183946448153,50.24989139885395
Felicia Spencer,9,3,145 lbs.,60.39315075083401,49.91266518450327
Sam Spengler,9,5,185 lbs.,57.79346461527691,38.544096421255695
Nick Sperling,3,4,135 lbs.,48.73669067639058,26.4667571770406
Mario Sperry,13,4,205 lbs.,64.35554691479375,83.81755709056391
Eric Spicely,12,6,185 lbs.,60.45183946448153,50.24989139885395
Waachiim Spiritwolf,12,13,170 lbs.,51.82367059157627,28.155434802227994
Daniel Spitz,6,3,245 lbs.,55.42165909709045,32.64002301168613
Serghei Spivac,17,4,260 lbs.,68.23944534855191,142.5123787495651
Daniel Spohn,15,6,205 lbs.,63.60127942840182,75.40789721649297
Pete Spratt,25,23,170 lbs.,47.888099982941235,26.187489384652544
Austin Springer,12,4,145 lbs.,63.17110556093208,71.0572519597895
Georges St-Pierre,26,2,185 lbs.,76.36777756834796,274.26684687254965
Bobby Stack,8,3,155 lbs.,58.81857937362312,42.27270735498973
Andreas Stahl,10,4,170 lbs.,60.53255586453498,50.7204597015031
Ron Stallings,14,8,170 lbs.,59.93815727469698,47.43442335499074
Cody Stamann,21,8,135 lbs.,64.96209903190147,91.31927188301833
Cristina Stanciu,5,2,115 lbs.,54.80536045298997,31.57299132075174
Brian Stann,12,6,205 lbs.,60.45183946448153,50.24989139885395
Josh Stansbury,4,8,205 lbs.,46.352449885371065,25.809929178681138
Dion Staring,35,14,235 lbs.,60.120964503154454,48.4016725905076
Lucas Stark,1,5,155 lbs.,43.90051080111908,25.439307674988772
Clifford Starks,13,3,185 lbs.,65.78705782984359,102.58128160956456
Kalib Starnes,17,11,185 lbs.,58.49976722665399,41.020116436246276
Laureano Staropoli,9,5,185 lbs.,57.79346461527691,38.544096421255695
Damian Stasiak,10,6,135 lbs.,57.92686889052502,38.98201573573219
Adam Steele,0,1,170 lbs.,45.85221283431107,25.714944537346337
Dominique Steele,14,9,170 lbs.,58.633917060935964,41.53638395891526
Ricky Steele,6,0,135 lbs.,59.20289695717774,43.90483158694692
Kody Steele,7,0,155 lbs.,61.0592594012362,53.99051403242137
Eric Steenberg,5,1,155 lbs.,56.024439078730964,33.84597190122413
Steve Steinbeiss,9,4,185 lbs.,59.07900998597903,43.36358154312759
Ray Steinbeiss,14,7,170 lbs.,61.271408726670565,55.40953451685746
Dmitri Stepanov,0,1,217 lbs.,45.85221283431107,25.714944537346337
Jeremy Stephens,28,19,145 lbs.,52.95714725731317,29.174755131093878
Aljamain Sterling,24,4,145 lbs.,72.356850463479,217.9553388477915
Marc Stevens,21,10,155 lbs.,62.165737754334096,62.08671117558075
Joe Stevenson,33,16,145 lbs.,57.33148483689485,37.12649087996215
Maia Stevenson,6,5,115 lbs.,53.03597600268278,29.25666490565136
Luke Stewart,6,3,170 lbs.,55.42165909709045,32.64002301168613
Darren Stewart,12,8,205 lbs.,57.849627012060914,38.726842260410585
Kyle Stewart,11,3,170 lbs.,63.27372427295307,72.06634846366211
Alex Stiebling,19,11,205 lbs.,59.76831412070296,46.568833936534276
Tyler Stinson,30,10,170 lbs.,64.96018827900188,91.29459853660833
Navajo Stirling,5,0,205 lbs.,57.27063462667546,36.950705148014514
Dan Stittgen,12,5,170 lbs.,61.796517152370996,59.18932907439345
Lazar Stojadinovic,12,5,145 lbs.,61.796517152370996,59.18932907439345
Denis Stojnic,13,3,245 lbs.,65.78705782984359,102.58128160956456
Julija Stoliarenko,11,9,125 lbs.,55.44935849173759,32.69175144780999
Dustin Stoltzfus,16,6,185 lbs.,64.4892890221981,85.414666942345
Niklas Stolze,12,6,155 lbs.,60.45183946448153,50.24989139885395
Ken Stone,11,4,135 lbs.,61.89690290533907,59.956971233710675
Ryan Stonitsch,8,1,170 lbs.,61.46437758504153,56.75343681732211
George Stork,7,9,185 lbs.,50.09117566769687,27.05383082974485
Rick Story,19,9,170 lbs.,62.45683363756441,64.5175164030759
Darko Stosic,13,4,205 lbs.,64.35554691479375,83.81755709056391
Greg Stott,0,1,220 lbs.,45.85221283431107,25.714944537346337
Curtis Stout,11,12,185 lbs.,51.90785588928613,28.221828115052244
Sam Stout,20,12,155 lbs.,59.00417140846653,43.04367207157062
Tim Stout,12,10,185 lbs.,55.359429507531345,32.5250422508993
Jesse Strader,5,3,135 lbs.,53.612808691599206,29.906179409521528
Gennaro Strangis,0,1,--,45.85221283431107,25.714944537346337
Dave Strasser,25,8,170 lbs.,66.61082080895817,115.00019294560315
Daniel Straus,24,7,145 lbs.,67.73548096179601,133.63910241453084
Gerald Strebendt,9,7,155 lbs.,55.30568467966773,32.42709683704289
Sean Strickland,29,6,185 lbs.,70.72582129908697,188.57193062240444
Mark Striegl,18,4,145 lbs.,69.0142844245436,156.6107992965592
Hans Stringer,22,8,205 lbs.,65.44107862735909,97.71096212702378
Stefan Struve,33,13,265 lbs.,61.2430238375681,55.216163384326464
Josh Stuart,1,4,160 lbs.,44.87702430152132,25.560552873945895
Mike Stumpf,11,4,170 lbs.,61.89690290533907,59.956971233710675
Kyle Sturgeon,0,1,225 lbs.,45.85221283431107,25.714944537346337
Tatiana Suarez,11,0,115 lbs.,67.5906827629629,131.1432896526074
Masanori Suda,22,11,183 lbs.,61.261413495605446,55.34131741309856
Genki Sudo,15,4,155 lbs.,66.46221475100927,112.67717254205117
Lucasz Sudolski,8,1,205 lbs.,61.46437758504153,56.75343681732211
Daisuke Sugie,10,8,160 lbs.,55.43334642881024,32.66180758064168
Takashi Sugiura,1,3,225 lbs.,45.875259157758975,25.719065735740717
Naho Sugiyuma,12,5,105 lbs.,61.796517152370996,59.18932907439345
George Sullivan,17,7,170 lbs.,63.88105095292058,78.4096392331258
Amar Suloev,24,7,183 lbs.,67.73548096179601,133.63910241453084
Magomed Sultanakhmedov,18,6,185 lbs.,66.04349260223744,106.32537271852651
Justin Sumter,7,3,185 lbs.,57.159457276285394,36.635822717746755
 Sumudaerji,16,7,125 lbs.,63.08601725136049,70.23402970089036
Rama Supandhi,8,4,125 lbs.,57.53870091183134,37.743859177325
Aji Susilo,6,4,155 lbs.,54.215696822065794,30.68914930304124
Jason Suttie,0,1,210 lbs.,45.85221283431107,25.714944537346337
Joel Sutton,2,4,205 lbs.,46.819260057225385,25.90988227076512
Chad Sutton,2,2,185 lbs.,48.92530062873384,26.537212050237265
Danilo Suzart,9,2,260 lbs.,61.73652297962625,58.73760273130314
Martin Svensson,15,6,155 lbs.,63.60127942840182,75.40789721649297
Daniel Swain,20,10,145 lbs.,61.658317986660734,58.15659039459727
Cub Swanson,29,14,145 lbs.,59.311945627698606,44.39353229960827
Mike Swick,15,6,170 lbs.,63.60127942840182,75.40789721649297
Floyd Sword,12,3,185 lbs.,64.57627001778874,86.47065209547401
Oumar Sy,11,0,205 lbs.,67.5906827629629,131.1432896526074
Klaudia Sygula,6,2,135 lbs.,56.65444653704023,35.30312007190699
Bentley Syler,5,1,125 lbs.,56.024439078730964,33.84597190122413
Kevin Syler,10,1,155 lbs.,64.66249343283928,87.53090165271074
Leo Sylvest,10,16,205 lbs.,46.48740119175424,25.837643006304738
Tony Sylvester,11,3,225 lbs.,63.27372427295307,72.06634846366211
Tim Sylvia,31,10,265 lbs.,65.13181810247494,93.53704302946593
Kevin Szaflarski,11,2,260 lbs.,64.68117135832257,87.76234253165141
Bartosz Szewczyk,8,3,205 lbs.,58.81857937362312,42.27270735498973
Osamu Tachihikari,0,4,300 lbs.,42.92367163026688,25.34422915088604
Amber Tackett,1,3,115 lbs.,45.875259157758975,25.719065735740717
Eugenio Tadeu,2,3,160 lbs.,47.860697587003706,26.1794140449497
Justin Tafa,7,4,264 lbs.,55.91568092135302,33.615508573888036
Junior Tafa,6,3,240 lbs.,55.42165909709045,32.64002301168613
Khalid Taha,13,5,135 lbs.,62.955185340777014,68.99189601074579
Joe Taimanglo,23,7,135 lbs.,67.3381784293179,126.85456002949054
Tatsuro Taira,16,1,125 lbs.,71.98797911496376,211.52585007348983
Mairbek Taisumov,27,6,155 lbs.,70.22812165693053,179.27612213434938
Nobuhiko Takada,2,6,220 lbs.,44.80387619772157,25.550413825424247
Yoshiki Takahashi,30,27,199 lbs.,44.69110972401678,25.535140746188436
Yoko Takahashi,15,12,150 lbs.,55.736408502606935,33.24828480084756
Daiju Takase,12,15,170 lbs.,49.592866663388456,26.814720934829744
Hiroyuki Takaya,21,14,139 lbs.,56.928950508061334,36.008152189627594
Yoshihiro Takayama,1,4,280 lbs.,44.87702430152132,25.560552873945895
Makoto Takimoto,6,5,205 lbs.,53.03597600268278,29.25666490565136
Oleg Taktarov,17,5,210 lbs.,66.75457105753162,117.28040573507938
Payton Talbott,9,0,135 lbs.,64.51357716587437,85.70816318060538
Nordine Taleb,15,7,170 lbs.,62.21733053759749,62.507967057418895
Murtaza Talha,6,1,205 lbs.,57.91465583510212,38.94137092717693
Tsuyoshi Tamakairiki,0,3,220 lbs.,43.8784565306904,25.436895705238566
Eli Tamez,10,0,135 lbs.,66.1008320000805,107.17791582034927
Kiyoshi Tamura,32,13,185 lbs.,61.11523808548282,54.35909528452541
Akitoshi Tamura,21,18,135 lbs.,52.133305628201065,28.40651195660496
Issei Tamura,10,8,135 lbs.,55.43334642881024,32.66180758064168
