fighter,score,Peak_score
Clifford Starks,-14.54824835969241,6.45175164030759
Kalib Starnes,-21.56610030115009,2.8997679575400532
Laureano Staropoli,-33.70510451408508,6.2948954859149255
Damian Stasiak,-21.478456785439953,8.521543214560047
Adam Steele,-11.0,-11.0
Dominique Steele,-33.16198978456679,2.990617940952153
Ricky Steele,3.1153096741741546,3.1153096741741546
Kody Steele,3.2640023011686132,3.2640023011686132
Eric Steenberg,-11.0,-11.0
Steve Steinbeiss,-29.0,-8.0
Ray Steinbeiss,-11.0,-11.0
Dmitri Stepanov,-11.0,-11.0
Jeremy Stephens,-76.54556197333554,-3.0441940984107703
Aljamain Sterling,111.1541550884323,111.1541550884323
Marc Stevens,-11.0,-11.0
Joe Stevenson,-56.655391659534466,-2.9571790686071244
Maia Stevenson,-11.0,-11.0
Luke Stewart,-5.328458606338035,17.22437698178715
Darren Stewart,-48.65697013813048,-10.0
Kyle Stewart,-16.923897191918286,4.076102808081712
Alex Stiebling,-46.09078032227938,-0.6127140671351885
Tyler Stinson,-5.226922731368468,12.773077268631532
Navajo Stirling,3.530312007190699,3.530312007190699
Dan Stittgen,-18.0,-10.0
Lazar Stojadinovic,-10.0,-10.0
Denis Stojnic,-21.0,-10.0
Julija Stoliarenko,-49.30885854388658,-8.0
Dustin Stoltzfus,-26.780680139246087,10.258128160956455
Niklas Stolze,-31.0,-10.0
Ken Stone,-23.14323920419331,-10.0
Ryan Stonitsch,-11.0,-11.0
George Stork,-10.0,-10.0
Rick Story,21.174399276725335,31.174399276725335
Darko Stosic,-24.726613982938257,5.273386017061742
Greg Stott,-10.0,-10.0
Curtis Stout,-41.0,-10.0
Sam Stout,-61.933108367817695,7.159918306297801
Tim Stout,-10.0,-10.0
Jesse Strader,-20.0,-10.0
Gennaro Strangis,-10.0,-10.0
Dave Strasser,-17.3619026863854,4.638097313614599
Daniel Straus,0.0,-1000.0
Gerald Strebendt,-10.0,-10.0
Sean Strickland,105.6992270485181,105.87057830473977
Mark Striegl,-20.0,-10.0
Hans Stringer,-12.373525399754518,7.626474600245482
Stefan Struve,-4.8870768131435245,45.27033449615657
Josh Stuart,-10.0,-10.0
Mike Stumpf,-21.0,-11.0
Kyle Sturgeon,-11.0,-11.0
Tatiana Suarez,51.25551220772388,51.25551220772388
Masanori Suda,-11.0,-11.0
Genki Sudo,6.334476487158696,6.334476487158696
Lucasz Sudolski,-10.0,-10.0
Daisuke Sugie,-11.0,-11.0
Takashi Sugiura,-5.4449586174575755,-5.4449586174575755
Naho Sugiyuma,-11.0,-11.0
George Sullivan,-25.356701287621625,13.788889070252804
Amar Suloev,-32.80015589094957,-10.0
Magomed Sultanakhmedov,-11.0,-11.0
Justin Sumter,-20.0,-10.0
 Sumudaerji,-31.247617251503417,0.7523827484965819
Rama Supandhi,-10.0,-10.0
Aji Susilo,0.0,-1000.0
Jason Suttie,-11.0,-11.0
Joel Sutton,5.119034770330086,5.119034770330086
Chad Sutton,-9.0,-9.0
Danilo Suzart,-10.0,-10.0
Martin Svensson,-10.0,-10.0
Daniel Swain,-10.0,-10.0
Cub Swanson,1.1495407717474269,47.070212055294476
Mike Swick,-11.864604928505363,26.291081687215904
Floyd Sword,-11.0,-11.0
Oumar Sy,13.12004028881464,13.12004028881464
Klaudia Sygula,-10.0,-10.0
Bentley Syler,-10.0,-10.0
Kevin Syler,-6.951101154739968,3.048898845260032
Leo Sylvest,-10.0,-10.0
Tony Sylvester,-11.0,-11.0
Tim Sylvia,-18.350404110428677,12.557910485327582
Kevin Szaflarski,-10.0,-10.0
Bartosz Szewczyk,-10.0,-10.0
Osamu Tachihikari,-11.0,-11.0
Amber Tackett,0.0,-1000.0
Eugenio Tadeu,-10.0,-10.0
Justin Tafa,-20.97833607012976,-7.009382059047847
Junior Tafa,-23.79746275884844,-5.846361604108474
Khalid Taha,-36.73599769883138,-6.735997698831387
Joe Taimanglo,0.0,-1000.0
Tatsuro Taira,29.54147310916713,37.54147310916713
Mairbek Taisumov,27.68768173704499,37.68768173704499
Nobuhiko Takada,-55.4118811344092,-8.171356100891902
Yoshiki Takahashi,-25.008733481549672,4.991266518450327
Yoko Takahashi,-10.0,-10.0
Daiju Takase,-42.06124102729373,2.592738270589456
Hiroyuki Takaya,-5.17321314583362,2.8267868541663796
Yoshihiro Takayama,-31.0,-11.0
Makoto Takimoto,-16.746061706333833,2.524957529122726
Oleg Taktarov,-10.226856007299325,9.773143992700675
Payton Talbott,22.668120843342273,22.668120843342273
Nordine Taleb,-16.96984592579668,13.006513662388887
Murtaza Talha,-10.0,-10.0
Tsuyoshi Tamakairiki,-10.0,-10.0
Eli Tamez,0.0,-1000.0
Kiyoshi Tamura,-19.566330358203825,-10.0
Akitoshi Tamura,-16.261357639247286,-8.261357639247285
Issei Tamura,-8.732282745794883,11.267717254205117
Jason Tan,-20.0,-10.0
Akihito Tanaka,-10.0,-10.0
Michinori Tanaka,-17.198418854633253,3.8544096421255696
Evan Tanner,-16.75265665031659,17.360726749929295
Kasey Tanner,-10.0,-10.0
Otari Tanzilovi,-8.0,-8.0
Manny Tapia,-10.380581880624042,19.619418119375958
Gary Tapusoa,-8.0,-8.0
Miesha Tate,3.003748590666139,35.46005635789136
Aaron Tau,-10.0,-10.0
Deividas Taurosevicius,3.1394562997190256,12.139456299719026
Thiago Tavares,3.749059691928398,27.94712713249187
Jeremy Tavares,-20.0,-10.0
Brad Tavares,23.82700042334791,58.822904011888554
Ramon Taveras,2.01225392098244,2.01225392098244
Paul Taylor,-26.136148838968865,3.930021353773517
Jesse Taylor,-22.80323965317016,-7.794402779201555
Torrance Taylor,-11.0,-11.0
Louis Taylor,-20.0,-10.0
Anthony Taylor,0.0,-1000.0
Danielle Taylor,-18.66143020165853,1.3385697983414708
J.T Taylor,2.911343289474466,2.911343289474466
James Te Huna,-12.813328036289654,29.186671963710346
Cam Teague,-10.0,-10.0
Shawn Teed,-10.0,-10.0
Glover Teixeira,31.17259005199196,52.17259005199196
John Teixeira,-8.0,-8.0
Ewerton Teixeira,0.0,-1000.0
Tallison Teixeira,3.530312007190699,3.530312007190699
Tra Telligman,-35.82301565005367,-7.050380697168728
Ramazan Temirov,5.024989139885395,5.024989139885395
Taneisha Tennant,-10.0,-10.0
Herman Terrado,12.650230134367554,12.650230134367554
Dave Terrel,-3.5410456914765795,6.4589543085234205
David Terrell,2.8025869151721787,7.991915390295067
James Terry,-6.615960342004239,13.402119207456353
Jeff Terry,-10.0,-10.0
David Teymur,30.78967708922032,41.78967708922032
Daniel Teymur,-34.95373231327631,-10.0
Motonobu Tezuka,-18.0,-8.0
Jason Thacker,-10.0,-10.0
Alexia Thainara,4.638097313614599,4.638097313614599
Brandon Thatch,-42.20475942753734,1.7952405724626557
Elias Theodorou,21.199180435758187,31.199180435758187
Nik Theotikos,-5.733065604807823,5.266934395192177
Paulo Thiago,-23.107004646614687,11.929973587745707
Din Thomas,-25.045269939163575,-4.045269939163573
Ryan Thomas,-22.0,-11.0
Noah Thomas,-21.0,-11.0
Joel Thomas,-10.0,-10.0
Treston Thomison,0.0,-1000.0
Nick Thompson,-27.13419294030402,3.8658070596959835
James Thompson,-34.480476292622114,4.865809841388063
Oli Thompson,-21.0,-10.0
Stephen Thompson,7.76366327341826,53.6320333886408
Josh Thomson,-8.498664689353959,28.400530382883332
Simeon Thoresen,-16.302294056872316,3.6977059431276844
Josh Thornburg,-20.0,-10.0
Gleison Tibau,-18.55534160276783,12.444658397232171
Chris Tickle,-10.0,-10.0
Nolan Ticman,-18.0,-10.0
Darren Till,-12.93019939148492,34.90839929626901
Brett Tillis,-11.0,-11.0
Denis Tiuliulin,-48.781431317535066,-7.781431317535063
Ryan Tobar,0.0,-1000.0
Andrew Todhunter,0.0,-1000.0
Dusko Todorovic,-27.746495074552833,12.525204004524712
Tuco Tokkos,-21.0,-10.0
Hideo Tokoro,-38.89129505749095,7.223030053657975
Anatoly Tokov,0.0,-1000.0
Kazuki Tokudome,-23.237799108838487,5.762200891161514
Puja Tomar,3.794753868399259,3.794753868399259
Tyler Toner,-5.843670265470326,14.156329734529674
James Toney,-11.0,-11.0
Masanori Tonooka,-11.0,-11.0
Carl Toomey,-11.0,-11.0
Ilia Topuria,104.86955986214306,104.86955986214306
Aleksandre Topuria,0.0,-1000.0
Anthony Torres,-7.067140282055847,2.932859717944153
Miguel Torres,0.9166707654034063,27.944093196634245
Ronys Torres,-18.0,-10.0
Haven Torres,-10.0,-10.0
Alex Torres,-8.0,-8.0
Abram Torres,0.0,-1000.0
Jose Torres,2.5383694768603817,12.538369476860382
Desmond Torres,-10.0,-10.0
Manuel Torres,20.58312028490493,30.58312028490493
Eduardo Torres Caut,-11.0,-11.0
Salim Touahri,-28.0,-10.0
Dequan Townsend,-40.0,-10.0
Minoru Toyonaga,-10.0,-10.0
Slim Trabelsi,0.0,-1000.0
Roberto Traven,-8.428505546265367,2.5714944537346334
Bryan Travers,-21.0,-10.0
Alexander Trevino,-1.7328691412143868,8.267130858785613
Francisco Trevino,-16.225614082267498,3.7743859177325003
Angelo Trevino,-11.0,-11.0
Frank Trigg,-20.20434287867881,12.850857971974948
Francisco Trinaldo,35.93769768628972,50.595648700239856
Damien Trites,0.0,-1000.0
Michael Trizano,1.0665731156321634,17.162784757171856
Antonio Trocoli,-21.0,-10.0
Tor Troeng,-27.047596339476705,2.9524036605232955
Aaron Trujillo,0.1,0.1
Reynaldo Trujillo,5.981920450539406,5.981920450539406
Abel Trujillo,-6.419299270378563,14.580700729621437
Arman Tsarukyan,74.19472824323043,74.19472824323043
Rei Tsuruya,23.693781181475526,23.693781181475526
Chris Tuchscherer,-26.40862370172991,-6.4086237017299075
Jon Tuck,-19.501361958330428,11.267717254205117
Gavin Tucker,-4.357869232270797,16.642130767729203
Jumabieke Tuerxun,-31.0,-10.0
Tom Tuggle,-11.0,-11.0
Blair Tugman,0.0,-1000.0
Tai Tuivasa,-41.70141824457915,11.300054832341274
Zubaira Tukhugov,26.184959532233407,34.18495953223341
Teila Tuli,-10.0,-10.0
Marco Tulio,7.491273036667586,7.491273036667586
Nyamjargal Tumendemberel,6.673930244985931,6.673930244985931
Albert Tumenov,10.267997499131091,32.26799749913109
Ricky Turcios,-22.831905258045545,-5.300991781495749
Anton Turkalj,-32.996359603626075,8.003640396373923
Wellington Turman,-45.54823330943998,-2.081067092560655
Courtney Turner,-11.0,-11.0
Jalin Turner,1.1415282571867351,23.463204465854997
Austin Tweedy,-10.0,-10.0
Marcin Tybura,6.187941557848717,21.3872169390808
Takeru Uchida,4.0299404989521435,4.0299404989521435
Alberto Uda,-21.0,-10.0
Ryuki Ueyama,-18.0,-10.0
Christian Uflacker,6.899189601074579,6.899189601074579
Andy Uhrich,3.102135531283162,3.102135531283162
Tagir Ulanbekov,32.60249819082525,32.60249819082525
Carlos Ulberg,41.679728598005134,41.679728598005134
Gasan Umalatov,-22.059169069662914,-4.0591690696629135
Jeremy Umphries,3.090173871141956,3.090173871141956
Zach Underwood,3.6635822717746755,3.6635822717746755
Caol Uno,-49.99824153719833,-3.592943471855124
Kengo Ura,-10.0,-10.0
Logan Urban,0.0,-1000.0
Hector Urbina,-11.195995563988683,8.804004436011317
Elias Urbina,-10.0,-10.0
Gilbert Urbina,-16.156614419728115,-6.156614419728113
Nick Urso,-11.0,-11.0
Yasuhiro Urushitani,-20.0,-10.0
Sho Patrick Usami,0.0,-1000.0
Kamaru Usman,102.87879614719685,130.87879614719685
Mohammed Usman,-9.604159781785873,10.395840218214127
Darren Uyenoyama,-2.7449486349885355,15.255051365011465
Richie Vaculik,-27.089058255288208,-7.08905825528821
Artem Vakhitov,2.8346859193653424,2.8346859193653424
Egidijus Valavicius,-11.0,-11.0
Genaro Valdez,-24.126239726869684,5.873760273130314
Charlie Valencia,-26.133508286286176,4.947922737150046
Robert Valentin,-10.0,-10.0
Victor Valenzuela,-11.0,-11.0
Ivan Valenzuela,-10.0,-10.0
Timur Valiev,4.882483408240292,14.882483408240292
Victor Valimaki,-18.0,-8.0
Andrew Valladerez,-21.0,-10.0
Kevin Vallejos,-5.361902686385401,-5.361902686385401
Isaac Vallie-Flagg,-19.906623746154864,10.093376253845134
Joshua Van,7.6258786813109065,13.222249850149414
Mike van Arsdale,-13.171012412990518,8.828987587009482
Matt Van Buren,-20.0,-10.0
Ron van Clief,-11.0,-11.0
Lloyd Van Dams,-10.0,-10.0
Alain Van der Merckt,0.0,-1000.0
Cameron VanCamp,-20.0,-10.0
Chad Vance,-11.0,-11.0
Jared Vanderaa,-52.660231150659214,2.9782179919519827
Austin Vanderford,4.0299404989521435,4.0299404989521435
Lando Vannata,-51.99906736453485,-5.0591690696629135
Paige VanZant,-27.875801758302913,9.453669806982635
Paul Varelans,-29.340515136586863,3.468255645270839
Kazula Vargas,-4.23603517990535,6.76396482009465
Jamie Varner,-51.486401525780735,22.835030551520695
Guilherme Vasconcelos,-10.0,-10.0
Linton Vassell,0.0,-1000.0
Billy Vaughan,-11.0,-11.0
Yuri Vaulin,-10.0,-10.0
Javier Vazquez,-14.948121154819354,-8.0
Manny Vazquez,-10.0,-10.0
Matt Veach,-12.79818385330214,9.20181614669786
Joe Vedepo,-21.0,-10.0
Kelly Velasco,-10.0,-10.0
Greg Velasco,-11.0,-11.0
Cain Velasquez,58.690715475994296,71.00675109694282
David Velasquez,-10.0,-10.0
Bojan Velickovic,-14.192737783939554,4.9080726149858664
Karlos Vemola,-33.0662528496695,-5.256557664500926
Luigi Vendramini,-20.4585333057655,-1.458533305765501
Jerrel Venetiaan,-8.993524541541301,2.006475458458698
Scott Ventimiglia,0.0,0.0
Brandon Vera,-5.64097751429458,40.966337269872646
Kerry Vera,2.552719344098649,2.552719344098649
Marlon Vera,22.71621582893433,44.90055678947461
Carlos Vera,-10.0,-10.0
Isis Verbeek,-10.0,-10.0
Ernie Verdicia,-11.0,-11.0
Joe Veres,-20.0,-10.0
Nikolay Veretennikov,-18.0,-10.0
CJ Vergara,-24.372326711192084,3.6635822717746755
Renato Verissimo,-26.949459667810718,3.050540332189282
Bryan Vetell,-10.0,-10.0
Marvin Vettori,20.87021266124361,30.87021266124361
Hugo Viana,0.051742831709994164,23.599991191402403
Guilherme Viana,0.0,-1000.0
Polyana Viana,-47.30881197681207,3.2182331396216495
Vitor Vianna,-10.0,-10.0
James Vick,21.496966423470738,61.49696642347074
Tamires Vidal,-26.074333509434865,2.9256664905651357
Milton Vieira,-11.124123623683921,-3.1241236236839205
Reginaldo Vieira,-1.138531344705516,19.861468655294484
Ketlen Vieira,-2.016374849415161,15.544934362424765
Rodolfo Vieira,10.871320565630718,13.417691501298194
Steve Vigneault,-21.0,-10.0
Alejandro Villalobos,0.0,-1000.0
DeMarco Villalona,0.0,-1000.0
Gian Villante,-77.3858210190485,-6.582186929592011
Ike Villanueva,-46.145590357874426,-10.0
Ruben Villareal,-20.0,-10.0
Armando Villarreal,-11.0,-11.0
Pablo Villaseca,0.0,-1000.0
Joey Villasenor,-33.944904253477404,-10.0
Danillo Villefort,-11.61824429094361,8.38175570905639
Yuri Villefort,-26.0,-8.0
Marcos Vinicius,-16.74749577491007,3.2525042250899294
Brandon Visher,-16.939517226656715,3.060482773343286
Falaniko Vitale,-19.492369699779594,7.991915390295067
Cheyanne Vlismas,-11.02297666699462,2.91094174471179
Bobby Voelker,-28.349378893618574,11.650621106381426
Mateo Vogel,-10.0,-10.0
Danylo Voievodkin,3.723056909134655,3.723056909134655
Alexander Volkanovski,90.34022714379296,110.34022714379296
Jacob Volkmann,13.627098618982679,31.332931424676342
Alexander Volkov,54.02979074438272,54.02979074438272
Jason Von Flue,-32.98892135993481,4.2880217309305415
Milco Voorn,-11.0,-11.0
Mark Vorgeas,0.0,-1000.0
Igor Vovchanchyn,-25.902418662062342,23.502528518851257
Jordan Vucenic,-10.0,-10.0
James Wade,-10.0,-10.0
Chris Wade,10.028781336785183,24.956735366634874
Neil Wain,-10.0,-10.0
TJ Waldburger,-9.273545953264337,15.14720347957032
Chase Waldon,-10.0,-10.0
Andre Walker,-10.0,-10.0
Herschel Walker,5.482848318285861,5.482848318285861
Donny Walker,-21.0,-10.0
Johnny Walker,0.0,-1000.0
Brogan Walker,-20.0,-10.0
Valter Walker,-6.409597468714525,-6.409597468714525
Ben Wall,-20.0,-10.0
Crafton Wallace,-19.298536008772444,2.7014639912275547
Rodney Wallace,-30.0,-10.0
Jeremy Wallace,-11.0,-11.0
Randall Wallace,-11.0,-11.0
James Wallace,-11.0,-11.0
Jim Wallhead,-19.0,-8.0
Cory Walmsley,-11.0,-11.0
Richard Walsh,-23.971354142797356,3.068914930304124
Patrick Walsh,-2.459210278350703,7.540789721649297
Erick Wanderlei,-10.0,-10.0
Dimitiri Wanderley,-10.0,-10.0
Andy Wang,-10.0,-10.0
Sai Wang,-1.5482483596924101,-1.5482483596924101
Anying Wang,-6.638449142611196,3.3615508573888038
Wang Cong,6.532389418751658,6.532389418751658
Joshua Wang-Kim,-10.0,-10.0
Curt Warburton,-12.352934790452599,-1.3529347904525988
Brennan Ward,0.0,-1000.0
Charlie Ward,-20.0,-10.0
Terrion Ware,-40.0,-10.0
Joe Warren,1.967005162655914,12.967005162655914
Brian Warren,-10.0,-10.0
Merritt Warren,3.102135531283162,3.102135531283162
Idris Wasi,0.0,-1000.0
Kengo Watanabe,-10.0,-10.0
Kazuhisa Watanabe,-11.0,-11.0
Ron Waterman,-26.258455951869628,2.5714944537346334
Andy Waters,-11.0,-11.0
Dominic Waters,-30.0,-10.0
Trey Waters,-2.74473118038106,-2.74473118038106
Michelle Waterson-Gomez,-59.5415362293163,14.897799815254329
Sam Watford,0.0,-1000.0
Blake Watkins,0.0,-1000.0
Kyle Watson,-4.324656318267789,5.675343681732211
Maka Watson,-20.0,-11.0
Walel Watson,-26.141109904138077,2.8588900958619226
Tom Watson,-32.2463064673412,2.5869698529490606
Enrique Watson,0.0,-1000.0
Brok Weaver,-19.089058255288208,2.91094174471179
Jonavin Webb,-18.0,-8.0
Stephanie Webber,-10.0,-10.0
Royston Wee,-4.5426122282163774,5.4573877717836226
Darian Weeks,-28.0,-10.0
Joshua Weems,-21.0,-10.0
Daniel Weichel,0.0,-1000.0
Chris Weidman,21.137022486556802,65.46519088993884
Mark Weir,-26.455041055133744,4.544958944866257
Christian Wellisch,-19.342388939012892,-1.3423889390128911
Malcolm Wellmaker,10.258128160956455,10.258128160956455
Jeremiah Wells,-3.6281107730066715,15.371889226993328
Fabricio Werdum,83.67023651003606,93.82225604638856
Mike Wessel,-10.0,-10.0
Dustin West,-8.382058595505029,-8.382058595505029
Sheldon Westcott,-11.996359603626077,-10.0
Aaron Wetherspoon,-10.0,-10.0
Coty Wheeler,-26.70053546087403,-6.700535460874029
Vernon White,-51.0,-11.0
Steve White,0.0,-1000.0
Alex White,-43.93076296347091,3.4960902320263743
Craig White,-20.0,-10.0
Patrik White,-10.0,-10.0
Robert Whiteford,-21.38992343068529,-3.3899234306852897
Mike Whitehead,-37.13559944128576,-10.0
Garett Whiteley,-30.0,-10.0
Mitch Whitesel,3.4544566075013003,3.4544566075013003
Emily Whitmire,-38.16263322714789,-5.162633227147895
Robert Whittaker,64.99988144565046,75.99988144565046
Josh Wick,-10.0,-10.0
Adam Wieczorek,2.2958534002623168,12.295853400262317
Orlando Wiet,-7.428505546265367,2.5714944537346334
Jonathan Wiezorek,-5.917656274726223,5.082343725273777
Justin Wilcox,0.45898849619358373,18.458988496193584
Joe Wilk,-10.0,-10.0
Aaron Wilkinson,-11.0,-11.0
Mike Wilkinson,3.251803437061877,17.045168590695667
Rob Wilkinson,-20.0,-10.0
James Wilks,-9.030291353980813,3.1287447227066063
Tedd Williams,-7.444259177936072,2.5557408220639277
Pete Williams,-40.831521443132004,4.326795424075188
Rubin Williams,-11.0,-11.0
Carter Williams,-10.0,-10.0
Patrick Williams,-20.67015467730836,-0.6701546773083589
Tim Williams,-20.0,-10.0
Jordan Williams,-28.543662022516845,2.4563379774831553
Cole Williams,-22.0,-11.0
Khaos Williams,21.232266540569057,21.232266540569057
Karl Williams,3.622992476252538,13.622992476252538
Karl Willis,-11.0,-11.0
Justin Willis,10.146383012856571,20.14638301285657
Chris Wilson,-21.459210278350703,-2.459210278350703
Greg Wilson,-11.0,-11.0
Jonathan Wilson,-24.917656274726223,5.082343725273777
Sean Wilson,0.0,-1000.0
Westin Wilson,-9.235607977304797,-9.235607977304797
Matt Wiman,-13.487216706437756,19.489380323473206
Eddie Wineland,-65.6730538175521,4.947922737150046
Deron Winn,-20.120601217989034,5.024989139885395
Andre Winner,-30.115206915776078,0.884793084223924
Eric Wisely,-31.0,-10.0
Keith Wisniewski,-49.0,-11.0
Jason Witt,-28.579306000195057,-2.0727016689971673
Travis Wiuff,-42.0,-10.0
Ray Wizard,-11.0,-11.0
Karolina Wojcik,5.981920450539406,5.981920450539406
Danyelle Wolf,-6.615402809877587,3.3845971901224132
Brandon Wolff,-21.0,-10.0
Xue Do Won,0.0,-1000.0
Joanne Wood,-43.163410586133985,6.481164253062431
Nathaniel Wood,16.87505581593782,23.62623751582324
Val Woodburn,-20.0,-10.0
Tyron Woodley,42.22566115162334,83.22566115162334
Salvador Woods,-22.0,-11.0
Logan Woods,0.0,-1000.0
Sean Woodson,25.205451066763764,25.205451066763764
Cal Worsham,-17.461307266648145,-7.461307266648145
Hunter Worsham,-10.0,-10.0
Khama Worthy,-18.51390970633357,11.486090293666429
Eric Wray,-11.0,-11.0
Justin Wren,-8.0,-8.0
JW Wright,3.0162428690140057,3.0162428690140057
Chris Wright,0.0,-1000.0
Jordan Wright,-44.524174930096926,3.2572563874381384
Marcin Wrzosek,-8.0,-8.0
Wu Yanan,-44.71032026495263,-6.710320264952632
 Wulijiburen,-40.0,-10.0
Wuziazibieke Jiahefu,-11.0,-11.0
Rubens Xavier,-10.0,-10.0
Xiao Long,-1.9803211448741802,6.01967885512582
Xie Bin,-9.466978684675897,-8.0
Jamie Yager,-10.0,-10.0
Eddie Yagin,-17.55650623427435,-11.0
Rani Yahya,12.084666642621343,32.08466664262134
Mohammad Yahya,-20.0,-10.0
Alexander Yakovlev,-28.07547987700764,-7.075479877007641
Keiichiro Yamamiya,-10.0,-10.0
Kenichi Yamamoto,-35.5256875247691,5.474312475230906
Yoshihisa Yamamoto,-52.040737590701966,-7.189454479203333
Atsushi Yamamoto,-3.6777549193244177,4.322245080675582
Norifumi Yamamoto,-45.10179842642678,-8.0
Hiroko Yamanaka,-10.0,-10.0
Goiti Yamauchi,0.0,-1000.0
Takeshi Yamazaki,-6.485394127810937,3.5146058721890627
Yan Xiaonan,23.54443950086023,39.59000879721696
Petr Yan,64.43982599793753,81.3078988096357
Yan Qihui,-17.73911775353463,-7.7391177535346305
Adam Yandiev,-11.0,-11.0
Adrian Yanez,15.000550732521697,29.45959728083595
Dongi Yang,-15.138874698890843,1.392869655838318
Jianping Yang,-10.0,-10.0
Masutatsu Yano,-10.0,-10.0
Emmanuel Yarborough,-20.0,-10.0
Cale Yarbrough,-6.735997698831387,-6.735997698831387
Tadao Yasuda,2.0174482196133328,2.0174482196133328
Yoshiaki Yatsu,-20.0,-10.0
Chris Yee,-11.0,-11.0
 Yibugele,-20.0,-10.0
Yin Shuai,-8.0,-8.0
 Yizha,10.629099419609023,20.629099419609023
Ashley Yoder,-66.98229965910271,-10.0
Hirotaka Yokoi,-37.90982612885804,3.090173871141956
Kazunori Yokota,-10.0,-10.0
John Yoo,0.0,-1000.0
SangHoon Yoo,-4.126239726869686,-4.126239726869686
Dong Sik Yoon,-62.784787919425455,-10.0
Yoshiyuki Yoshida,-17.741538956487382,8.804004436011317
Hidehiko Yoshida,-26.865293416501,13.64618207336331
SuYoung You,10.617941125943595,10.617941125943595
Kaitlin Young,-10.0,-10.0
Artenus Young,2.742682216866441,2.742682216866441
Trenell Young,-21.0,-10.0
Jason Young,-20.191820041954358,-10.0
Shane Young,-39.21582362206121,1.7841763779387882
Shanna Young,-38.02178200804802,-11.0
Gauge Young,-10.0,-10.0
Besam Yousef,-19.0,-11.0
Han Ten Yun,0.0,-1000.0
Rob Yundt,-22.0,-11.0
Sodiq Yusuff,8.447755257012119,28.621318711073364
Gilbert Yvel,-96.7013164658774,-7.364741534078581
Luke Zachrich,-16.66364184568724,-5.663641845687241
Anton Zafir,-20.0,-10.0
Aiemann Zahabi,27.465370941046384,27.465370941046384
Joao Zaiden,0.0,-1000.0
Youssef Zalal,25.72706790321365,25.72706790321365
Elizeu Zaleski dos Santos,91.00638950655505,96.36829219294046
Zach Zane,-10.0,-10.0
Roger Zapata,-10.0,-10.0
Marius Zaromskis,14.909725925141323,29.12611542415344
David Zawada,-20.323638337547838,-2.3236383375478376
Manolo Zecchini,-10.0,-10.0
Joao Zeferino,-20.0,-10.0
Daniel Zellhuber,15.404725214977933,23.404725214977933
Craig Zellner,-10.0,-10.0
Rickson Zenidim,-10.0,-10.0
Roman Zentsov,-13.189383444625895,-2.1893834446258946
Carlos Zevallos,2.543930767498877,2.543930767498877
Zhang Tiequan,-9.040491803182412,20.959508196817588
Zhang Lipeng,-6.598430243477951,13.401569756522049
Zhang Weili,59.53623349074815,59.53623349074815
Zhang Mingyang,12.095448940239347,12.095448940239347
Daermisi Zhawupasi,-9.822312105292843,4.283550801989463
Daria Zhelezniakova,-7.105862907282306,3.8941370927176933
Yao Zhikui,-25.752600820987666,-5.752600820987668
Zhu Kangjie,13.660519393940422,13.660519393940422
Zhalgas Zhumagulov,-49.71197826906946,-10.0
Fares Ziam,13.503627593533082,13.503627593533082
Mike Zichelle,0.0,-1000.0
James Zikic,-20.0,-10.0
Errol Zimmerman,-11.0,-11.0
Cat Zingano,-10.788958033360169,25.15774290416041
Igor Zinoviev,-10.0,-10.0
Dave Zitanick,-9.0,-9.0
Alex Zuniga,-10.0,-10.0
George Zuniga,0.0,-1000.0
Allan Zuniga,-9.0,-9.0
Virgil Zwicker,-17.247165637193916,-7.247165637193916
